"ID"	"Session"	"Date"	"Trades"	"Min. price"	"Max.price"	"Weighted avg. price"	"Weighted closing price"	"Volume in Securities"	"Volume in GEL"
"3580"	"TPU4"	"138"	"24/07/01"	4	2	2	2	NA	480	960
"3581"	"TPU4"	"150"	"6/09/01"	1	2	2	2	NA	120	240
"3582"	"TPU4"	"151"	"11/09/01"	2	2	2	2	NA	240	480
"3583"	"TPU4"	"158"	"4/10/01"	3	2	2	2	NA	360	720
"3584"	"TPU4"	"162"	"18/10/01"	2	2	2	2	NA	240	480
"3585"	"TPU4"	"166"	"1/11/01"	1	2	2	2	NA	480	960
"3586"	"TPU4"	"169"	"13/11/01"	1	2	2	2	NA	360	720
"3587"	"TPU4"	"174"	"29/11/01"	1	2	2	2	NA	480	960
"3588"	"TPU4"	"195"	"14/02/02"	1	2	2	2	NA	120	240
"3589"	"TPU4"	"203"	"14/03/02"	1	2	2	2	NA	120	240
"3590"	"TPU4"	"205"	"21/03/02"	3	2	2	2	NA	900	1800
"3591"	"TPU4"	"209"	"4/04/02"	1	2	2	2	NA	120	240
"3592"	"TPU4"	"215"	"30/04/02"	1	2	2	2	NA	120	240
"3593"	"TPU4"	"234"	"9/07/02"	1	2	2	2	NA	120	240
"3594"	"TPU4"	"264"	"22/10/02"	1	4.45	4.45	4.45	NA	426	1895.7
"3595"	"TPU4"	"268"	"5/11/02"	1	4.45	4.45	4.45	NA	450	2002.5
"3596"	"TPU4"	"271"	"14/11/02"	3	2	2	2	NA	360	720
"3597"	"TPU4"	"274"	"26/11/02"	1	4.45	4.45	4.45	NA	444	1975.8
"3598"	"TPU4"	"313"	"17/04/03"	1	2	2	2	NA	120	240
"3599"	"TPU4"	"345"	"7/08/03"	1	2	2	2	NA	120	240
"3600"	"TPU4"	"353"	"9/09/03"	2	2	2	2	NA	240	480
"3601"	"TPU4"	"407"	"23/03/04"	4	2	2	2	NA	1680	3360
"3602"	"TPU4"	"409"	"30/03/04"	1	2	2	2	NA	120	240
"3603"	"TPU4"	"430"	"10/06/04"	1	2	2	2	NA	120	240
"3604"	"TPU4"	"436"	"1/07/04"	1	2	2	2	NA	120	240
"3605"	"TPU4"	"536"	"12/07/05"	1	2	2	2	NA	1320	2640
"3606"	"TPU4"	"566"	"25/10/05"	1	2	2	2	NA	120	240
"3607"	"TPU4"	"608"	"28/03/06"	1	2	2	2	NA	120	240
"3608"	"TPU4"	"613"	"13/04/06"	1	2	2	2	NA	120	240
"3609"	"TPU4"	"620"	"11/05/06"	1	2	2	2	NA	120	240
"3610"	"TPU4"	"637"	"11/07/06"	1	2	2	2	NA	120	240
"3611"	"TPU4"	"672"	"14/11/06"	1	2	2	2	2	120	240
"3612"	"TPU4"	"678"	"7/12/06"	1	2	2	2	2	120	240
"3613"	"TPU4"	"681"	"19/12/06"	3	2	2	2	2	1560	3120
"3614"	"TPU4"	"688"	"16/01/07"	1	2	2	2	2	120	240
"3615"	"TPU4"	"692"	"30/01/07"	1	2	2	2	2	120	240
"3616"	"TPU4"	"727"	"28/05/07"	5	2	2	2	2	600	1200
"3617"	"TPU4"	"748"	"16/07/07"	7	2	2	2	2	840	1680
"3618"	"TPU4"	"755"	"1/08/07"	1	2	2	2	2	120	240
"3619"	"TQF"	"117"	"10/05/01"	1	1	1	1	NA	168	168
"3620"	"TQF"	"133"	"5/07/01"	1	0.01	0.01	0.01	NA	3700	37
"3621"	"TQF"	"142"	"7/08/01"	1	0.1	0.1	0.1	NA	93260	9326
"3622"	"TQF"	"207"	"28/03/02"	1	2.3	2.3	2.3	NA	45	103.5
"3623"	"TQF"	"443"	"27/07/04"	1	1.19	1.19	1.19	NA	25743	30634.17
"3624"	"TQF"	"482"	"16/12/04"	1	0.07	0.07	0.07	NA	25743	1802.01
"3625"	"TQF"	"486"	"30/12/04"	1	0.04	0.04	0.04	NA	21658	866.32
"3626"	"TQF"	"586"	"5/01/06"	1	0.29	0.29	0.29	NA	100477	29138.33
"3627"	"TQF"	"587"	"10/01/06"	1	0.29	0.29	0.29	NA	3700	1073
"3628"	"TQFF"	"94"	"20/02/01"	1	0.06	0.06	0.06	NA	35840	2150.4
"3629"	"TRAL"	"54"	"26/09/00"	1	0.148	0.148	0.148	NA	6737	997.08
"3630"	"TRAL"	"82"	"9/01/01"	1	2	2	2	NA	30014	60028
"3631"	"TRAL"	"197"	"21/02/02"	1	0.001	0.001	0.001	NA	1060	1.06
"3632"	"TRMS"	"49"	"7/09/00"	1	0.025	0.025	0.025	NA	1805	45.13
"3633"	"TRMS"	"50"	"12/09/00"	1	0.007	0.007	0.007	NA	4192	29.34
"3634"	"TRMS"	"51"	"14/09/00"	1	0.03	0.03	0.03	NA	226	6.78
"3635"	"TRMS"	"54"	"26/09/00"	2	0.008	0.008	0.008	NA	1749	13.99
"3636"	"TRMS"	"62"	"24/10/00"	7	0.01	0.01	0.01	NA	2862	28.62
"3637"	"TRMS"	"75"	"12/12/00"	1	0.007	0.007	0.007	NA	7456	52.19
"3638"	"TRMS"	"79"	"26/12/00"	1	0.007	0.007	0.007	NA	6151	43.06
"3639"	"TRMS"	"85"	"18/01/01"	1	0.2	0.2	0.2	NA	7922	1584.4
"3640"	"TRMS"	"126"	"12/06/01"	5	0.15	0.16	0.1552	NA	1289	200
"3641"	"TRMS"	"128"	"19/06/01"	24	0.15	0.16	0.1502	NA	11212	1683.69
"3642"	"TRMS"	"129"	"21/06/01"	1	0.18	0.18	0.18	NA	189	34.02
"3643"	"TRMS"	"130"	"26/06/01"	9	0.3	0.3	0.3	NA	2847	854.1
"3644"	"TRMS"	"132"	"3/07/01"	8	0.16	0.16	0.16	NA	1618	258.88
"3645"	"TRMS"	"133"	"5/07/01"	7	0.09	0.09	0.09	NA	824	74.16
"3646"	"TRMS"	"141"	"2/08/01"	1	0.04	0.04	0.04	NA	1176	47.04
"3647"	"TRMS"	"144"	"14/08/01"	1	0.2	0.2	0.2	NA	695	139
"3648"	"TRMS"	"148"	"30/08/01"	1	0.4	0.4	0.4	NA	767	306.8
"3649"	"TRMS"	"163"	"23/10/01"	1	0.058	0.058	0.058	NA	2566	148.83
"3650"	"TRMS"	"164"	"25/10/01"	1	0.046	0.046	0.046	NA	2340	107.64
"3651"	"TRMS"	"165"	"30/10/01"	1	0.15	0.15	0.15	NA	8854	1328.1
"3652"	"TRMS"	"166"	"1/11/01"	1	0.15	0.15	0.15	NA	1406	210.9
"3653"	"TRMS"	"173"	"27/11/01"	1	0.3	0.3	0.3	NA	1527	458.1
"3654"	"TRMS"	"176"	"6/12/01"	1	0.2	0.2	0.2	NA	1879	375.8
"3655"	"TRMS"	"179"	"18/12/01"	1	0.2	0.2	0.2	NA	815	163
"3656"	"TRMS"	"181"	"25/12/01"	2	0.15	0.15	0.15	NA	3259	488.85
"3657"	"TRMS"	"182"	"27/12/01"	5	0.15	0.2	0.1718	NA	2108	362.1
"3658"	"TRMS"	"199"	"28/02/02"	1	0.2	0.2	0.2	NA	464	92.8
"3659"	"TRMS"	"204"	"19/03/02"	1	0.1	0.1	0.1	NA	17903	1790.3
"3660"	"TRMS"	"213"	"23/04/02"	2	0.15	0.15	0.15	NA	2646	396.9
"3661"	"TRMS"	"214"	"25/04/02"	6	0.1	0.1	0.1	NA	5190	519
"3662"	"TRMS"	"218"	"14/05/02"	5	0.15	0.15	0.15	NA	1568	235.2
"3663"	"TRMS"	"229"	"20/06/02"	42	0.1	0.5	0.1192	NA	7516	895.6
"3664"	"TRMS"	"233"	"4/07/02"	2	0.1	0.1	0.1	NA	107	10.7
"3665"	"TRMS"	"234"	"9/07/02"	8	0.1	0.1	0.1	NA	867	86.7
"3666"	"TRMS"	"243"	"8/08/02"	12	0.1	0.15	0.1424	NA	2425	345.4
"3667"	"TRMS"	"244"	"13/08/02"	15	0.1	0.1	0.1	NA	2923	292.3
"3668"	"TRMS"	"248"	"27/08/02"	5	0.1	0.1	0.1	NA	940	94
"3669"	"TRMS"	"252"	"10/09/02"	8	0.15	0.15	0.15	NA	760	114
"3670"	"TRMS"	"253"	"12/09/02"	10	0.15	0.15	0.15	NA	986	147.9
"3671"	"TRMS"	"256"	"24/09/02"	11	0.2	0.2	0.2	NA	5624	1124.8
"3672"	"TRMS"	"257"	"26/09/02"	7	0.15	0.15	0.15	NA	4542	681.3
"3673"	"TRMS"	"260"	"8/10/02"	17	0.15	0.15	0.15	NA	5180	777
"3674"	"TRMS"	"261"	"10/10/02"	8	0.15	0.15	0.15	NA	7575	1136.25
"3675"	"TRMS"	"262"	"15/10/02"	14	0.15	0.15	0.15	NA	7137	1070.55
"3676"	"TRMS"	"263"	"17/10/02"	3	0.15	0.15	0.15	NA	342	51.3
"3677"	"TRMS"	"266"	"29/10/02"	1	0.15	0.15	0.15	NA	331	49.65
"3678"	"TRMS"	"267"	"31/10/02"	2	0.15	0.15	0.15	NA	1289	193.35
"3679"	"TRMS"	"268"	"5/11/02"	1	0.15	0.15	0.15	NA	1445	216.75
"3680"	"TRMS"	"270"	"12/11/02"	5	0.15	0.15	0.15	NA	2385	357.75
"3681"	"TRMS"	"272"	"19/11/02"	1	1	1	1	NA	30	30
"3682"	"TRMS"	"278"	"10/12/02"	10	0.15	0.15	0.15	NA	1571	235.65
"3683"	"TRMS"	"280"	"17/12/02"	5	0.1	0.15	0.1066	NA	2908	310.05
"3684"	"TRMS"	"296"	"18/02/03"	3	0.5	0.5	0.5	NA	30	15
"3685"	"TRMS"	"298"	"25/02/03"	8	0.15	0.15	0.15	NA	793	118.95
"3686"	"TRMS"	"303"	"13/03/03"	5	0.15	0.15	0.15	NA	1738	260.7
"3687"	"TRMS"	"307"	"27/03/03"	7	0.15	0.15	0.15	NA	7120	1068
"3688"	"TRMS"	"312"	"15/04/03"	4	0.15	0.15	0.15	NA	1024	153.6
"3689"	"TRMS"	"329"	"12/06/03"	5	0.15	0.15	0.15	NA	2929	439.35
"3690"	"TRMS"	"340"	"22/07/03"	6	0.2	0.2	0.2	NA	1245	249
"3691"	"TRMS"	"363"	"16/10/03"	5	0.1	0.1	0.1	NA	1252	125.2
"3692"	"TRMS"	"381"	"16/12/03"	9	0.1	0.1	0.1	NA	986	98.6
"3693"	"TRMS"	"399"	"24/02/04"	3	1	1	1	NA	2618	2618
"3694"	"TRMS"	"400"	"26/02/04"	7	1	1	1	NA	3500	3500
"3695"	"TRMS"	"401"	"2/03/04"	3	1	1	1	NA	4500	4500
"3696"	"TRMS"	"404"	"11/03/04"	9	1	1	1	NA	4300	4300
"3697"	"TRMS"	"405"	"16/03/04"	8	1	1	1	NA	4500	4500
"3698"	"TRMS"	"406"	"18/03/04"	6	1	1	1	NA	4400	4400
"3699"	"TRMS"	"407"	"23/03/04"	7	0.5	1	0.8944	NA	5452	4876
"3700"	"TRMS"	"408"	"25/03/04"	6	1	1	1	NA	4500	4500
"3701"	"TRMS"	"409"	"30/03/04"	6	1	1	1	NA	4500	4500
"3702"	"TRMS"	"410"	"1/04/04"	6	1	1	1	NA	4500	4500
"3703"	"TRMS"	"411"	"6/04/04"	6	1	1	1	NA	4500	4500
"3704"	"TRMS"	"412"	"8/04/04"	6	1	1	1	NA	4500	4500
"3705"	"TRMS"	"413"	"13/04/04"	6	1	1	1	NA	4500	4500
"3706"	"TRMS"	"414"	"15/04/04"	6	1	1	1	NA	4500	4500
"3707"	"TRMS"	"415"	"20/04/04"	6	1	1	1	NA	4500	4500
"3708"	"TRMS"	"416"	"22/04/04"	6	1	1	1	NA	4500	4500
"3709"	"TRMS"	"417"	"27/04/04"	5	1	1	1	NA	4300	4300
"3710"	"TRMS"	"418"	"29/04/04"	5	1	1	1	NA	4300	4300
"3711"	"TRMS"	"419"	"4/05/04"	5	1	1	1	NA	4000	4000
"3712"	"TRMS"	"420"	"6/05/04"	3	1	1	1	NA	2659	2659
"3713"	"TRMS"	"421"	"11/05/04"	5	1	1	1	NA	4300	4300
"3714"	"TRMS"	"422"	"13/05/04"	5	1	1	1	NA	4300	4300
"3715"	"TRMS"	"423"	"18/05/04"	5	1	1	1	NA	4300	4300
"3716"	"TRMS"	"424"	"20/05/04"	5	1	1	1	NA	4300	4300
"3717"	"TRMS"	"425"	"25/05/04"	5	1	1	1	NA	4300	4300
"3718"	"TRMS"	"426"	"27/05/04"	1	1	1	1	NA	4300	4300
"3719"	"TRMS"	"427"	"1/06/04"	5	1	1	1	NA	3113	3113
"3720"	"TRMS"	"428"	"3/06/04"	6	1	1	1	NA	4300	4300
"3721"	"TRMS"	"429"	"8/06/04"	4	1	1	1	NA	2537	2537
"3722"	"TRMS"	"430"	"10/06/04"	6	1	1	1	NA	4283	4283
"3723"	"TRMS"	"431"	"15/06/04"	1	1	1	1	NA	904	904
"3724"	"TRMS"	"432"	"17/06/04"	6	1	1	1	NA	4283	4283
"3725"	"TRMS"	"433"	"22/06/04"	6	1	1	1	NA	4286	4286
"3726"	"TRMS"	"434"	"24/06/04"	7	1	1	1	NA	4282	4282
"3727"	"TRMS"	"435"	"29/06/04"	7	1	1	1	NA	4278	4278
"3728"	"TRMS"	"436"	"1/07/04"	8	1	1	1	NA	4300	4300
"3729"	"TRMS"	"438"	"8/07/04"	5	1	1	1	NA	2865	2865
"3730"	"TRMS"	"439"	"13/07/04"	7	1	1	1	NA	4300	4300
"3731"	"TRMS"	"440"	"15/07/04"	8	1	1	1	NA	3982	3982
"3732"	"TRMS"	"441"	"20/07/04"	8	1	1	1	NA	4289	4289
"3733"	"TRMS"	"442"	"22/07/04"	8	1	1	1	NA	4300	4300
"3734"	"TRMS"	"443"	"27/07/04"	8	1	1	1	NA	4300	4300
"3735"	"TRMS"	"444"	"29/07/04"	7	1	1	1	NA	3813	3813
"3736"	"TRMS"	"447"	"10/08/04"	9	0.5	0.5	0.5	NA	165	82.5
"3737"	"TRMS"	"449"	"17/08/04"	1	0.5	0.5	0.5	NA	4	2
"3738"	"TRMS"	"457"	"14/09/04"	1	0.5	0.5	0.5	NA	86	43
"3739"	"TRMS"	"460"	"23/09/04"	1	0.5	0.5	0.5	NA	79	39.5
"3740"	"TRMS"	"464"	"7/10/04"	1	1.01	1.01	1.01	NA	16	16.16
"3741"	"TRMS"	"465"	"12/10/04"	1	0.5	0.5	0.5	NA	18	9
"3742"	"TRMS"	"470"	"2/11/04"	4	0.7	0.7	0.7	NA	1100	770
"3743"	"TRMS"	"521"	"17/05/05"	3	0.7	1	0.742	NA	1279	949
"3744"	"TRMS"	"533"	"30/06/05"	2	0.8	0.8	0.8	NA	76173	60938.4
"3745"	"TRMS"	"536"	"12/07/05"	1	0.5	0.5	0.5	NA	51	25.5
"3746"	"TRMS"	"538"	"19/07/05"	5	1	1	1	NA	233	233
"3747"	"TRMS"	"539"	"21/07/05"	1	1	1	1	NA	45	45
"3748"	"TRMS"	"540"	"26/07/05"	4	1	1	1	NA	542	542
"3749"	"TRMS"	"542"	"2/08/05"	7	1	1	1	NA	335	335
"3750"	"TRMS"	"544"	"9/08/05"	4	1	1	1	NA	238	238
"3751"	"TRMS"	"549"	"25/08/05"	17	1	1	1	NA	1505	1505
"3752"	"TRMS"	"552"	"6/09/05"	7	1	1	1	NA	356	356
"3753"	"TRMS"	"558"	"27/09/05"	1	0.7	0.7	0.7	NA	199	139.3
"3754"	"TRMS"	"559"	"29/09/05"	14	1	1	1	NA	835	835
"3755"	"TRMS"	"562"	"11/10/05"	7	0.6	1	0.6881	NA	2198	1512.4
"3756"	"TRMS"	"563"	"13/10/05"	1	1	1	1	NA	182	182
"3757"	"TRMS"	"566"	"25/10/05"	8	1	1	1	NA	472	472
"3758"	"TRMS"	"569"	"3/11/05"	2	1	1	1	NA	85	85
"3759"	"TRMS"	"576"	"29/11/05"	11	1	1	1	NA	53000	53000
"3760"	"TRMS"	"577"	"1/12/05"	9	1	1	1	NA	53000	53000
"3761"	"TRMS"	"578"	"6/12/05"	2	1	1	1	NA	52000	52000
"3762"	"TRMS"	"579"	"8/12/05"	3	1	1	1	NA	9754	9754
"3763"	"TRMS"	"581"	"15/12/05"	6	1	1	1	NA	1224	1224
"3764"	"TRMS"	"591"	"26/01/06"	13	1	1	1	NA	2572	2572
"3765"	"TRMS"	"594"	"7/02/06"	6	1	1	1	NA	1040	1040
"3766"	"TRMS"	"598"	"21/02/06"	4	1	1	1	NA	86	86
"3767"	"TRMS"	"601"	"2/03/06"	5	1.11	1.11	1.11	NA	1811	2010.21
"3768"	"TRMS"	"614"	"18/04/06"	3	1.36	1.36	1.36	NA	1454	1977.44
"3769"	"TRMS"	"633"	"27/06/06"	1	1.36	1.36	1.36	NA	205	278.8
"3770"	"TRMS"	"637"	"11/07/06"	2	1.36	1.36	1.36	NA	1081	1470.16
"3771"	"TRMS"	"639"	"18/07/06"	1	1.36	1.36	1.36	NA	25	34
"3772"	"TRMS"	"652"	"31/08/06"	6	1.36	1.36	1.36	NA	865	1176.4
"3773"	"TRMS"	"655"	"12/09/06"	1	1.5	1.5	1.5	NA	64	96
"3774"	"TRMS"	"675"	"28/11/06"	1	1	1	1	1	86	86
"3775"	"TRMS"	"676"	"30/11/06"	1	0.7	0.7	0.7	0.7	24456	17119.2
"3776"	"TRMS"	"680"	"14/12/06"	1	1	1	1	1	68	68
"3777"	"TRMS"	"689"	"18/01/07"	1	1	1	1	1	59	59
"3778"	"TRMS"	"698"	"21/02/07"	1	1	1	1	1	6723	6723
"3779"	"TRMS"	"699"	"22/02/07"	1	1	1	1	1	206	206
"3780"	"TRMS"	"703"	"13/03/07"	3	1	1	1	1	591	591
"3781"	"TRMS"	"709"	"3/04/07"	9	1	1	1	1	998	998
"3782"	"TRMS"	"710"	"5/04/07"	1	1.01	1.01	1.01	1.01	51	51.51
"3783"	"TRMS"	"713"	"17/04/07"	1	1.01	1.01	1.01	1.01	259	261.59
"3784"	"TRMS"	"715"	"24/04/07"	3	1	1	1	1	845	845
"3785"	"TRMS"	"716"	"26/04/07"	3	1	1	1	1	6619	6619
"3786"	"TRMS"	"717"	"2/05/07"	1	1	1	1	1	1168	1168
"3787"	"TRMS"	"720"	"11/05/07"	1	3.4	3.4	3.4	3.4	10	34
"3788"	"TRMS"	"751"	"23/07/07"	2	5	5	5	5	12	60
"3789"	"TRMS"	"752"	"25/07/07"	1	3.5	3.5	3.5	3.5	10	35
"3790"	"TRMS"	"759"	"10/08/07"	7	1	1	1	1	6661	6661
"3791"	"TRMS"	"761"	"15/08/07"	23	1	1	1	1	25000	25000
"3792"	"TRMS"	"762"	"17/08/07"	23	1	1	1	1	25000	25000
"3793"	"TRMS"	"763"	"20/08/07"	20	1	1	1	1	20783	20783
"3794"	"TRMS"	"804"	"26/11/07"	1	1	1	1	1	3667	3667
"3795"	"TRMS"	"812"	"14/12/07"	2	1	1	1	1	961	961
"3796"	"TRMS"	"843"	"5/03/08"	2	1	1	1	1	213	213
"3797"	"TRMS"	"927"	"3/10/08"	1	1	1	1	1	42	42
"3798"	"TRMS"	"951"	"28/11/08"	1	1.5	1.5	1.5	1.5	100	150
"3799"	"TRQT"	"163"	"23/10/01"	10	0.5	0.5	0.5	NA	8025	4012.5
"3800"	"TRQT"	"199"	"28/02/02"	1	0.5	0.5	0.5	NA	924	462
"3801"	"TRQT"	"204"	"19/03/02"	1	0.5	0.5	0.5	NA	1471	735.5
"3802"	"TRQT"	"207"	"28/03/02"	16	0.5	0.5	0.5	NA	1693	846.5
"3803"	"TRQT"	"220"	"21/05/02"	5	0.5	0.5	0.5	NA	513	256.5
"3804"	"TRQT"	"240"	"30/07/02"	14	0.5	0.5	0.5	NA	3402	1701
"3805"	"TRQT"	"372"	"18/11/03"	4	0.2	0.2	0.2	NA	219	43.8
"3806"	"TRQT"	"552"	"6/09/05"	6	0.2	0.2	0.2	NA	2900	580
"3807"	"TRQT"	"565"	"20/10/05"	1	0.2	0.2	0.2	NA	333	66.6
"3808"	"TRQT"	"566"	"25/10/05"	1	4.94	4.94	4.94	NA	43699	215873.06
"3809"	"TRQT"	"569"	"3/11/05"	7	1.8	1.8	1.8	NA	5911	10639.8
"3810"	"TRQT"	"589"	"17/01/06"	8	1	1	1	NA	1525	1525
"3811"	"TRQT"	"590"	"24/01/06"	11	1	1	1	NA	2724	2724
"3812"	"TRQT"	"592"	"31/01/06"	7	1	1	1	NA	958	958
"3813"	"TRQT"	"593"	"2/02/06"	9	1	1	1	NA	1345	1345
"3814"	"TRQT"	"598"	"21/02/06"	2	1	1	1	NA	69	69
"3815"	"TRQT"	"599"	"23/02/06"	4	1	1	1	NA	190	190
"3816"	"TRQT"	"601"	"2/03/06"	2	1	1	1	NA	70	70
"3817"	"TRQT"	"604"	"14/03/06"	1	1	1	1	NA	22	22
"3818"	"TRQT"	"620"	"11/05/06"	1	1	1	1	NA	35	35
"3819"	"TSIF"	"44"	"22/08/00"	2	0.249	0.5	0.37	NA	1002	250
"3820"	"TSIF"	"48"	"5/09/00"	1	0.25	0.25	0.25	NA	2132	533
"3821"	"TSIF"	"50"	"12/09/00"	1	0.15	0.15	0.15	NA	3529	529.35
"3822"	"TSIF"	"61"	"19/10/00"	2	0.2	0.25	0.224	NA	4901	1100.2
"3823"	"TSIF"	"62"	"24/10/00"	1	0.2	0.2	0.2	NA	1421	284.2
"3824"	"TSIF"	"71"	"28/11/00"	1	0.2	0.2	0.2	NA	881	176.2
"3825"	"TSIF"	"123"	"31/05/01"	1	0.2	0.2	0.2	NA	5691	1138.2
"3826"	"TSIF"	"199"	"28/02/02"	1	0.2	0.2	0.2	NA	6751	1350.2
"3827"	"TSIF"	"201"	"7/03/02"	1	0.2	0.2	0.2	NA	148	29.6
"3828"	"TSIF"	"206"	"26/03/02"	1	0.2	0.2	0.2	NA	2842	568.4
"3829"	"TSIF"	"212"	"18/04/02"	1	0.2	0.2	0.2	NA	7188	1437.6
"3830"	"TSIF"	"218"	"14/05/02"	1	0.2	0.2	0.2	NA	195	39
"3831"	"TSIF"	"220"	"21/05/02"	1	0.2	0.2	0.2	NA	2825	565
"3832"	"TSIF"	"226"	"11/06/02"	1	0.35	0.35	0.35	NA	22378	7832.3
"3833"	"TSIF"	"233"	"4/07/02"	1	0.35	0.35	0.35	NA	13397	4688.95
"3834"	"TSIF"	"248"	"27/08/02"	1	0.35	0.35	0.35	NA	5363	1877.05
"3835"	"TSIF"	"254"	"17/09/02"	1	0.35	0.35	0.35	NA	2855	999.25
"3836"	"TSIF"	"267"	"31/10/02"	1	0.35	0.35	0.35	NA	5208	1822.8
"3837"	"TSIF"	"287"	"16/01/03"	1	0.35	0.35	0.35	NA	9936	3477.6
"3838"	"TSIF"	"318"	"6/05/03"	1	0.35	0.35	0.35	NA	23238	8133.3
"3839"	"TSIF"	"325"	"29/05/03"	1	0.55	0.55	0.55	NA	1085	596.75
"3840"	"TSIF"	"327"	"5/06/03"	1	0.35	0.35	0.35	NA	2132	746.2
"3841"	"TSIF"	"341"	"24/07/03"	1	0.5	0.5	0.5	NA	6748	3374
"3842"	"TSIF"	"390"	"22/01/04"	1	0.6	0.6	0.6	NA	35834	21500.4
"3843"	"TSIF"	"416"	"22/04/04"	1	0.35	0.35	0.35	NA	947	331.45
"3844"	"TSIF"	"420"	"6/05/04"	1	0.5	0.5	0.5	NA	13866	6933
"3845"	"TSIF"	"439"	"13/07/04"	1	0.5	0.5	0.5	NA	2460	1230
"3846"	"TSIF"	"547"	"18/08/05"	1	0.5	0.5	0.5	NA	7635	3817.5
